PASSENGERS,ORIGIN,DEST,YEAR,MONTH
8586,SAN,BNA,2018,6
8587,MSP,PHX,2018,4
8587,DCA,TPA,2018,2
8587,PIT,LAS,2018,4
8587,SFO,LIH,2018,6
8588,LGA,STL,2018,5
8589,BWI,MCO,2018,1
8590,DFW,LAX,2018,2
8591,RIC,BOS,2018,3
8591,CVG,SLC,2018,3
8592,MIA,STT,2018,2
8592,ORD,MSN,2018,4
8593,TYS,CLT,2018,6
8594,BOS,SEA,2018,4
8595,BNA,JAX,2018,4
8595,MIA,MSY,2018,2
8596,MDW,BOS,2018,2
8596,BUF,FLL,2018,3
8597,TPA,DEN,2018,2
8597,EWR,RSW,2018,1
8598,FLL,BUF,2018,3
8598,DFW,JAX,2018,1
8598,JAX,JFK,2018,1
8599,DEN,PHL,2018,2
8600,TUS,DEN,2018,4
8600,MDW,MSY,2018,2
8601,PHL,DEN,2018,6
8601,LAX,SEA,2018,5
8602,IAH,MCO,2018,2
8602,PHX,MCI,2018,3
8604,MSP,RSW,2018,1
8605,BLI,LAS,2018,6
8605,LGA,BOS,2018,2
8605,SYR,CLT,2018,3
8605,ATL,IND,2018,1
8607,DEN,ABQ,2018,1
8608,LAX,OGG,2018,5
8609,DFW,SGF,2018,1
8609,MIA,STX,2018,3
8609,RDU,EWR,2018,6
8610,PIT,PHL,2018,1
8610,LGA,MSY,2018,3
8611,IND,CLT,2018,6
8611,TPA,PVD,2018,3
8611,GEG,DEN,2018,5
8611,BWI,DEN,2018,4
8612,LAX,RNO,2018,6
8612,HNL,IAH,2018,4
8613,LAX,IAD,2018,6
8614,OGG,SEA,2018,4
8614,ONT,DEN,2018,3
8614,FLL,LAX,2018,5
8615,JFK,LAS,2018,3
8616,SNA,SEA,2018,4
8620,AUS,MCO,2018,5
8620,SNA,SEA,2018,6
8621,MCO,ORD,2018,1
8622,DCA,SEA,2018,4
8623,CLT,IND,2018,4
8623,SEA,CLT,2018,4
8624,DEN,COS,2018,5
8626,BOI,SLC,2018,6
8626,PHL,BNA,2018,6
8626,STT,MIA,2018,2
8626,MCI,CLT,2018,2
8626,PHX,MSP,2018,1
8626,MIA,ORD,2018,6
8627,IAD,SAN,2018,1
8627,RSW,DFW,2018,6
8627,ORD,EWR,2018,2
8629,SEA,RDM,2018,3
8630,ALB,MCO,2018,1
8630,MCO,EWR,2018,5
8631,SMF,DEN,2018,3
8632,MCO,FLL,2018,3
8633,DFW,DSM,2018,1
8634,IAD,LAX,2018,6
8635,LAS,BLI,2018,6
8636,DEN,BWI,2018,4
8636,ABE,SFB,2018,3
8637,PDX,SEA,2018,4
8638,SEA,ATL,2018,5
8638,MIA,STX,2018,1
8639,MSP,ORD,2018,1
8639,MCO,SFO,2018,2
8640,JFK,LAS,2018,5
8642,PSP,DFW,2018,5
8642,LGA,BNA,2018,4
8642,MIA,DEN,2018,2
8642,TLH,ATL,2018,1
8643,ATL,DFW,2018,6
8644,RDU,MCO,2018,6
8644,SEA,HNL,2018,1
8645,LGB,SLC,2018,3
8646,BNA,LAX,2018,4
8646,BOI,PDX,2018,3
8647,ORD,ROC,2018,5
8648,RSW,JFK,2018,5
8648,ATL,BWI,2018,3
8649,STL,RSW,2018,1
8649,LAS,MSY,2018,3
8650,FLL,ORD,2018,5
8651,MSP,SEA,2018,3
8651,MSY,MIA,2018,2
8651,BWI,PHX,2018,6
8652,LGA,BOS,2018,4
8652,LAX,FLL,2018,5
8653,TYS,ATL,2018,4
8653,CLE,LGA,2018,2
8655,SLC,OAK,2018,2
8655,MSY,SFO,2018,5
8656,PNS,CLT,2018,5
8656,BOI,DEN,2018,6
8656,PBI,ORD,2018,4
8656,CMH,ATL,2018,4
8656,PHX,MSP,2018,1
8657,CRP,DFW,2018,1
8658,ORD,MCO,2018,2
8659,MKE,RSW,2018,2
8660,LAX,MCO,2018,5
8660,GNV,ATL,2018,5
8660,OGG,LAX,2018,2
8662,DFW,GRK,2018,6
8662,PHX,PDX,2018,5
8663,MSY,LAX,2018,5
8663,SJU,DFW,2018,5
8666,DEN,SMF,2018,3
8666,AUS,LAX,2018,4
8666,MCO,RDU,2018,1
8667,BOI,DEN,2018,5
8667,ORD,DEN,2018,1
8668,PHL,IND,2018,6
8670,SAN,STL,2018,6
8670,MCO,BOS,2018,2
8671,SEA,SNA,2018,3
8671,ECP,BNA,2018,6
8672,TPA,LAS,2018,6
8673,ORD,MSP,2018,1
8674,PHX,DTW,2018,6
8675,IND,ORD,2018,2
8676,ORD,MSP,2018,1
8676,PHX,IND,2018,6
8677,FLL,BOS,2018,4
8677,SEA,LIH,2018,3
8677,MCO,ALB,2018,4
8678,BWI,ORD,2018,3
8678,TUS,LAS,2018,1
8678,MCO,HPN,2018,4
8678,OGG,KOA,2018,2
8679,PIT,ORD,2018,1
8679,LGA,DTW,2018,6
8679,RDU,DEN,2018,6
8680,MDW,ORF,2018,6
8681,SEA,RDM,2018,6
8682,BNA,BOS,2018,3
8682,DFW,MFE,2018,5
8682,DEN,MSY,2018,3
8682,SFO,PHL,2018,4
8682,DAL,TPA,2018,5
8683,IAH,SMF,2018,6
8684,OAK,HOU,2018,3
8684,MSY,LGA,2018,3
8684,OKC,HOU,2018,2
8685,ORD,FLL,2018,6
8685,PHL,ATL,2018,1
8686,CLT,CHS,2018,5
8687,SEA,HNL,2018,4
8688,FLL,SFO,2018,5
8688,ATL,MYR,2018,2
8688,PHX,MKE,2018,2
8688,CLT,DTW,2018,2
8689,AMA,DFW,2018,4
8690,SAN,JFK,2018,5
8691,TYS,ATL,2018,6
8691,SEA,AUS,2018,3
8691,PHX,LAX,2018,1
8692,LAX,OGG,2018,6
8692,PHL,MCO,2018,2
8692,LAX,DEN,2018,5
8692,HOU,MAF,2018,6
8694,MDW,MHT,2018,4
8696,ONT,SEA,2018,1
8696,OMA,PHX,2018,4
8699,SAN,DTW,2018,1
8702,MIA,DTW,2018,2
8702,FLL,SFO,2018,6
8702,ATL,CAK,2018,1
8703,BTR,DFW,2018,3
8704,LAX,PHX,2018,6
8704,ORF,MDW,2018,6
8704,RSW,BOS,2018,4
8704,SLC,RNO,2018,5
8705,GUM,HNL,2018,1
8705,STL,LGA,2018,3
8706,JFK,SEA,2018,5
8706,PSP,SFO,2018,2
8708,SFO,SNA,2018,2
8708,JAC,SLC,2018,6
8709,DAL,LIT,2018,5
8709,MCO,RDU,2018,4
8709,HNL,GUM,2018,5
8710,EWR,MCO,2018,5
8710,PIT,BWI,2018,3
8710,IND,LGA,2018,5
8711,MCO,MHT,2018,2
8711,LAX,MSY,2018,6
8713,FLL,IAD,2018,5
8714,DEN,PHX,2018,1
8714,TPA,BOS,2018,5
8715,OAK,PHX,2018,3
8715,ANC,PDX,2018,3
8715,ONT,DEN,2018,4
8715,FLL,MCO,2018,3
8716,CAK,ATL,2018,4
8716,MIA,DTW,2018,6
8716,ATL,DTW,2018,1
8716,DCA,LAX,2018,4
8716,JAX,ATL,2018,6
8717,AUS,LAX,2018,3
8717,FLL,DEN,2018,6
8718,DEN,BOI,2018,5
8718,DFW,BTR,2018,4
8718,MCI,SEA,2018,5
8718,IND,PHL,2018,6
8719,PHX,LAX,2018,2
8720,DTW,ATL,2018,1
8720,ASE,DEN,2018,1
8720,BNA,MKE,2018,4
8720,ORD,IND,2018,5
8721,MSY,JFK,2018,6
8722,DEN,LGA,2018,5
8722,PDX,IAH,2018,3
8722,SAT,STL,2018,6
8723,MSY,DTW,2018,5
8723,PHX,ELP,2018,2
8723,SAN,JFK,2018,1
8724,EWR,SNA,2018,6
8724,MSP,AUS,2018,3
8724,BWI,JAX,2018,1
8725,STL,RSW,2018,2
8725,MDW,SFO,2018,4
8725,FLL,STL,2018,1
8728,MCO,ACY,2018,6
8729,HOU,ELP,2018,5
8729,TUS,LAX,2018,4
8729,SAN,PDX,2018,2
8730,LGA,PBI,2018,4
8730,GSP,DFW,2018,6
8731,IAD,LAS,2018,3
8731,ORD,LGA,2018,1
8731,ICT,ATL,2018,1
8732,ORD,PIT,2018,6
8732,RNO,SLC,2018,4
8732,MCO,SJU,2018,4
8732,CLT,MKE,2018,5
8733,MCO,LAS,2018,4
8733,TUS,ORD,2018,2
8734,OGG,SEA,2018,2
8734,HNL,SEA,2018,2
8735,DFW,RSW,2018,6
8735,HOU,OAK,2018,6
8737,BOS,ORD,2018,5
8737,SLC,DFW,2018,1
8738,SEA,PDX,2018,5
8739,ORD,FLL,2018,5
8739,SEA,DCA,2018,3
8740,LAX,PHX,2018,2
8740,LAX,IAH,2018,2
8741,BOS,RDU,2018,5
8741,IAH,BWI,2018,3
8741,MCO,IAH,2018,2
8742,FLL,BOS,2018,3
8742,SJU,BOS,2018,5
8742,PIT,BWI,2018,5
8743,BOS,FLL,2018,5
8743,CLT,MCI,2018,1
8745,STL,SEA,2018,6
8746,MDW,DTW,2018,2
8746,DAL,FLL,2018,5
8747,CLT,SYR,2018,3
8747,BOS,MDW,2018,2
8750,ABQ,OAK,2018,5
8750,MDW,BUF,2018,4
8750,DTW,SEA,2018,6
8750,ORD,TUS,2018,2
8751,LAS,PDX,2018,5
8752,ORD,SNA,2018,2
8753,TPA,BUF,2018,4
8754,MCO,LAX,2018,4
8756,ORD,RSW,2018,5
8757,JFK,PHX,2018,2
8758,ATL,ABQ,2018,4
8759,MCO,CVG,2018,6
8759,RDU,EWR,2018,2
8759,PHX,OAK,2018,3
8760,OGG,KOA,2018,6
8760,PDX,SEA,2018,2
8760,RSW,ACY,2018,2
8761,SLC,MDW,2018,6
8763,DEN,SNA,2018,1
8763,ATL,GNV,2018,5
8763,RDU,EWR,2018,5
8763,SMF,IAH,2018,6
8764,CLE,IAH,2018,6
8764,DFW,RNO,2018,3
8764,HNL,PHX,2018,4
8765,PWM,BWI,2018,1
8765,DTW,BOS,2018,5
8766,HNL,ATL,2018,1
8766,ELP,HOU,2018,4
8766,ELP,ATL,2018,5
8766,ROC,ORD,2018,5
8767,DEN,FLL,2018,1
8767,RDU,DEN,2018,5
8768,MCO,HPN,2018,3
8768,SAN,BWI,2018,1
8768,IAH,BWI,2018,4
8770,RIC,CLT,2018,4
8770,SAN,PHL,2018,5
8771,DFW,CRP,2018,2
8771,DTW,PHL,2018,1
8772,HOU,OAK,2018,1
8772,DEN,PIT,2018,6
8773,MSY,DEN,2018,3
8776,SJU,DFW,2018,4
8776,ELP,ATL,2018,4
8776,LAS,SEA,2018,2
8777,ANC,PDX,2018,4
8778,DTW,ORD,2018,1
8778,MSP,DEN,2018,4
8778,PHX,MKE,2018,1
8778,STX,MIA,2018,4
8778,HOU,ABQ,2018,3
8779,AMA,DAL,2018,1
8779,ABQ,MDW,2018,6
8780,SNA,MSP,2018,4
8781,EWR,SEA,2018,2
8781,LGA,DFW,2018,4
8781,JAX,BWI,2018,2
8782,HNL,ORD,2018,1
8783,LIH,SEA,2018,3
8783,SEA,SLC,2018,1
8784,RSW,EWR,2018,6
8784,PIT,BWI,2018,6
8787,DEN,ONT,2018,4
8787,DTW,ATL,2018,1
8787,EWR,DTW,2018,1
8788,SJU,FLL,2018,1
8788,DEN,BWI,2018,3
8789,MSY,DEN,2018,4
8789,SJU,DFW,2018,6
8790,PIT,LAS,2018,5
8790,RDU,MCO,2018,2
8790,SBA,PHX,2018,6
8790,TPA,DCA,2018,1
8790,SEA,KOA,2018,1
8792,GEG,DEN,2018,5
8793,LAX,DEN,2018,6
8793,ATL,GSP,2018,4
8793,MCO,CVG,2018,4
8794,CLE,CLT,2018,2
8795,DSM,DFW,2018,4
8795,RNO,DFW,2018,3
8796,RNO,OAK,2018,3
8796,BOI,DEN,2018,6
8797,GSP,ATL,2018,3
8797,ELP,PHX,2018,2
8797,BHM,CLT,2018,6
8797,MSP,HNL,2018,3
8797,MSP,PHL,2018,1
8798,DEN,SMF,2018,2
8799,CMH,LAS,2018,4
8800,MCI,HOU,2018,1
8801,PWM,BWI,2018,2
8804,AMA,DAL,2018,2
8804,MCO,MCI,2018,4
8804,ABQ,MDW,2018,5
8806,FLL,LAX,2018,6
8806,TPA,DEN,2018,1
8807,MSP,LAS,2018,6
8807,LGA,MYR,2018,3
8809,AVL,CLT,2018,6
8809,DFW,ICT,2018,1
8810,JFK,RDU,2018,4
8811,MSP,PHL,2018,4
8812,SEA,RDM,2018,5
8813,DFW,AMA,2018,4
8813,MCO,ORD,2018,3
8813,ORD,BWI,2018,6
8813,DEN,BWI,2018,6
8814,PHX,BWI,2018,5
8814,DEN,MSY,2018,6
8816,CLE,CLT,2018,6
8817,FAT,DFW,2018,5
8817,BNA,LGA,2018,3
8817,CVG,BWI,2018,4
8817,OAK,HOU,2018,6
8818,IAD,MIA,2018,4
8821,DTW,AUS,2018,5
8822,LAS,MCO,2018,2
8822,STL,BNA,2018,3
8825,MSP,SNA,2018,4
8825,PHL,DEN,2018,3
8827,ANC,PDX,2018,1
8827,RDU,EWR,2018,3
8827,SEA,PDX,2018,4
8829,FLL,ORD,2018,6
8831,BOS,SEA,2018,3
8831,SAN,AUS,2018,5
8832,ATL,TUS,2018,6
8832,JFK,SAN,2018,1
8832,SEA,PDX,2018,4
8833,CRP,DFW,2018,2
8834,FLL,LAX,2018,2
8834,FLL,MSY,2018,4
8835,PSC,SEA,2018,5
8836,PHX,SBA,2018,6
8836,CLT,ORF,2018,4
8837,CLT,DAY,2018,4
8837,ORD,EWR,2018,5
8838,PHL,PIT,2018,1
8838,ATL,IND,2018,3
8839,BDL,TPA,2018,3
8840,BWI,STL,2018,1
8840,IAD,RDU,2018,6
8840,DEN,GEG,2018,4
8840,DEN,ABQ,2018,3
8841,STL,ORD,2018,1
8842,STL,DCA,2018,1
8842,CLE,LAX,2018,6
8843,DEN,PHL,2018,5
8844,BWI,DEN,2018,6
8845,OAK,LAS,2018,3
8845,FLL,HOU,2018,5
8847,TUS,LAX,2018,5
8847,GSP,CLT,2018,2
8847,AUS,BWI,2018,6
8848,LAX,SLC,2018,6
8849,PHX,MCO,2018,5
8849,LAX,TUS,2018,4
8849,LAX,FLL,2018,3
8850,PBI,PHL,2018,5
8852,EWR,SFO,2018,2
8852,SEA,DCA,2018,5
8852,ATL,TUL,2018,2
8853,LAX,DCA,2018,1
8856,SNA,ORD,2018,2
8856,ATL,ELP,2018,4
8856,SFO,FLL,2018,6
8857,LAX,FLL,2018,6
8857,LAX,MCO,2018,4
8858,LIH,SEA,2018,1
8858,FLL,LAX,2018,3
8859,CAK,ATL,2018,2
8860,MSY,PHL,2018,3
8860,LGB,SMF,2018,6
8860,SMF,MDW,2018,6
8861,DEN,PHL,2018,4
8862,BLI,LAS,2018,2
8862,ATL,DTW,2018,1
8863,SGF,DFW,2018,2
8864,LGA,CVG,2018,6
8865,MAF,HOU,2018,3
8865,MIA,DTW,2018,5
8865,MDW,AUS,2018,1
8865,EWR,RDU,2018,4
8866,SFO,EUG,2018,4
8866,SLC,SEA,2018,2
8866,PDX,IAH,2018,1
8867,SNA,EWR,2018,6
8868,DCA,LAX,2018,3
8869,DFW,MCO,2018,4
8869,BOS,FLL,2018,1
8869,SLC,SMF,2018,4
8870,PIT,DEN,2018,6
8871,BOS,LGA,2018,3
8871,MDW,ABQ,2018,6
8871,LAS,SEA,2018,1
8871,DEN,BOI,2018,6
8872,DFW,ORD,2018,4
8873,ORD,PBI,2018,2
8873,RNO,LAX,2018,3
8873,MSP,MSN,2018,3
8874,SEA,MSP,2018,3
8874,OGG,LAX,2018,5
8875,FLL,IAD,2018,4
8875,DEN,LAX,2018,6
8875,SLC,LGB,2018,3
8875,PDX,PHX,2018,4
8876,ILM,CLT,2018,4
8878,PHX,OAK,2018,4
8879,KOA,SEA,2018,5
8880,ATL,MSN,2018,1
8881,MDW,BDL,2018,5
8881,PBI,ISP,2018,4
8882,DFW,ORF,2018,6
8883,PSP,PDX,2018,4
8883,ORD,RSW,2018,4
8885,PDX,SAN,2018,4
8886,MCO,CLE,2018,1
8886,MSP,RDU,2018,6
8886,FLL,DEN,2018,2
8887,PHX,LAX,2018,6
8887,ORD,BOS,2018,5
8889,MSP,GRR,2018,3
8889,IND,ATL,2018,4
8889,PHX,BWI,2018,6
8890,RIC,BOS,2018,4
8892,GUM,HNL,2018,3
8893,DFW,OGG,2018,1
8893,SEA,LAS,2018,4
8893,TUL,ATL,2018,2
8893,DTW,CLT,2018,2
8894,SEA,KOA,2018,3
8895,BWI,MSY,2018,1
8897,OKC,DAL,2018,1
8897,BTR,DFW,2018,5
8897,DFW,SDF,2018,5
8897,EWR,SEA,2018,1
8900,IAD,FLL,2018,6
8900,LAS,IAH,2018,1
8900,CLT,ALB,2018,4
8901,LGA,HOU,2018,2
8901,SLC,SEA,2018,1
8902,CLT,BWI,2018,6
8903,JFK,SJU,2018,1
8903,PIT,PHL,2018,3
8903,CLT,MCI,2018,2
8905,SJC,LAX,2018,3
8907,DEN,FLL,2018,4
8908,DAL,OKC,2018,2
8909,JFK,JAX,2018,1
8909,FLL,DFW,2018,3
8909,DEN,LAX,2018,2
8910,LGA,STL,2018,3
8911,LGA,BNA,2018,3
8913,ATL,GSP,2018,3
8913,BOS,ATL,2018,3
8914,BWI,PIT,2018,4
8915,SEA,LAS,2018,2
8915,BNA,ECP,2018,6
8916,BOS,DTW,2018,6
8916,SEA,MCO,2018,6
8916,SEA,HNL,2018,1
8917,SMF,SEA,2018,2
8917,AUS,MDW,2018,1
8917,DEN,SMF,2018,4
8918,PHL,MSY,2018,3
8918,MCI,LAX,2018,1
8919,PDX,MFR,2018,6
8920,FLL,BUF,2018,2
8920,LAX,IAH,2018,1
8921,ATL,CMH,2018,5
8922,ATL,ICT,2018,1
8922,SFO,FLL,2018,3
8924,DTW,EWR,2018,3
8925,SLC,SFO,2018,4
8925,LIH,SFO,2018,4
8925,PHX,TPA,2018,6
8926,ATL,IND,2018,6
8927,SAN,LAS,2018,3
8928,SLC,BOI,2018,1
8928,SEA,MCO,2018,5
8929,MIA,DEN,2018,5
8930,LAX,TUS,2018,5
8930,MDW,SDF,2018,3
8930,LGA,BOS,2018,3
8931,FLL,DFW,2018,1
8931,MHT,MDW,2018,6
8932,GRR,MDW,2018,4
8934,BWI,PBI,2018,6
8935,DEN,ONT,2018,3
8935,HOU,DFW,2018,6
8936,PHL,DEN,2018,4
8937,OGG,SEA,2018,5
8937,LAX,OAK,2018,3
8937,PIT,EWR,2018,1
8938,ATL,CHA,2018,6
8938,EWR,PHX,2018,6
8939,BNA,DTW,2018,1
8940,BNA,STL,2018,3
8940,LAX,MSY,2018,3
8944,PHX,ATL,2018,3
8945,LGA,ORD,2018,1
8946,STL,ORD,2018,2
8947,EWR,RDU,2018,2
8948,STX,MIA,2018,3
8948,LAX,DFW,2018,1
8949,DFW,LAX,2018,1
8950,DEN,CLE,2018,6
8950,ALB,MCO,2018,4
8952,HNL,SEA,2018,6
8953,LGA,CVG,2018,4
8954,BTR,DFW,2018,4
8955,PHX,BWI,2018,4
8955,FAY,CLT,2018,5
8956,MIA,DEN,2018,4
8957,MIA,DTW,2018,4
8957,MSP,ORD,2018,2
8960,LAS,TPA,2018,3
8960,RNO,PHX,2018,4
8962,MDW,OAK,2018,3
8962,ISP,BWI,2018,2
8962,SDF,DFW,2018,4
8962,HOU,SAN,2018,6
8962,LGA,DFW,2018,3
8963,MCO,LAS,2018,2
8963,BOS,BWI,2018,1
8967,OKC,IAH,2018,2
8967,ATL,SEA,2018,4
8968,DEN,SFO,2018,3
8969,MSP,DEN,2018,5
8971,LAX,DAL,2018,2
8972,MYR,LGA,2018,4
8973,BOS,STL,2018,3
8974,DEN,PHL,2018,4
8974,OMA,STL,2018,3
8975,DAL,TPA,2018,1
8975,DCA,PBI,2018,4
8978,RDU,JFK,2018,4
8978,SEA,BOI,2018,4
8980,PHX,ELP,2018,4
8980,FLL,EWR,2018,5
8982,PIT,BOS,2018,2
8982,SFO,PHX,2018,5
8983,DCA,LAX,2018,5
8983,MSP,FLL,2018,2
8984,CLT,ALB,2018,3
8984,BWI,MCO,2018,6
8986,SEA,LAS,2018,2
8986,CMH,LAS,2018,5
8986,PHL,SFO,2018,6
8986,CLT,GSO,2018,3
8987,OAK,PHX,2018,5
8987,CLT,AGS,2018,4
8988,MSP,ORD,2018,3
8988,SMF,DEN,2018,5
8988,DEN,PHL,2018,3
8989,SEA,DCA,2018,6
8989,ATL,RDU,2018,6
8992,LAX,PHX,2018,1
8992,MCI,ATL,2018,1
8993,LAX,DEN,2018,2
8993,CLT,GSP,2018,2
8993,DAL,AMA,2018,4
8993,IAH,MCO,2018,1
8993,PHL,MCO,2018,6
8995,LAX,IAD,2018,6
8996,BWI,DEN,2018,3
8996,DEN,MSY,2018,1
8997,MSY,LGA,2018,4
8999,LAX,FAT,2018,6
9000,DEN,PHL,2018,1
9001,SLC,BOI,2018,6
9002,MSY,FLL,2018,5
9002,LAX,AUS,2018,4
9002,SAT,MDW,2018,4
9003,MSP,TPA,2018,5
9004,LAS,JFK,2018,4
9004,JAX,JFK,2018,2
9005,LAS,MSP,2018,3
9006,RDU,MCO,2018,3
9006,SAT,MDW,2018,3
9007,JFK,BUF,2018,5
9007,GRK,DFW,2018,6
9007,DEN,SAN,2018,5
9008,BNA,PHL,2018,5
9008,ATL,ELP,2018,5
9009,RNO,DFW,2018,1
9009,BWI,CLT,2018,3
9010,ORD,MSN,2018,3
9011,ATL,TUL,2018,6
9011,ABQ,ATL,2018,4
9011,DTW,BWI,2018,4
9011,GSP,ATL,2018,4
9011,SEA,GEG,2018,6
9012,BNA,MKE,2018,5
9013,BDL,MDW,2018,5
9014,LAS,MSP,2018,6
9014,DFW,FLL,2018,1
9015,OGG,KOA,2018,3
9015,IAH,LAX,2018,2
9016,SEA,SMF,2018,2
9016,CHS,JFK,2018,3
9017,DFW,SJU,2018,1
9018,SFO,PHL,2018,6
9018,TUL,ATL,2018,6
9018,CMH,TPA,2018,6
9019,HNL,SEA,2018,1
9020,MIA,DTW,2018,4
9020,SLC,CVG,2018,3
9020,DEN,FLL,2018,6
9021,DAL,OKC,2018,4
9021,SMF,DEN,2018,1
9022,MEM,CLT,2018,3
9024,DAL,SFO,2018,6
9024,FAT,LAX,2018,4
9025,DAL,TUL,2018,1
9025,SEA,EWR,2018,1
9026,BNA,DTW,2018,2
9026,STT,MIA,2018,6
9026,IND,RSW,2018,1
9027,CMH,LAS,2018,6
9027,SLC,ORD,2018,1
9028,BWI,CLE,2018,1
9028,RSW,PHL,2018,5
9028,DTW,BNA,2018,1
9030,ATL,JAX,2018,4
9030,ONT,DEN,2018,5
9030,DCA,SEA,2018,6
9030,PDX,BOI,2018,5
9031,EWR,DTW,2018,3
9033,EWR,PDX,2018,5
9034,CLT,ORF,2018,5
9035,MIA,DTW,2018,1
9035,HNL,ORD,2018,3
9039,DEN,MIA,2018,2
9039,AUS,PHX,2018,1
9039,SEA,AUS,2018,5
9040,DFW,ATL,2018,6
9040,ACY,MCO,2018,6
9040,ATL,DCA,2018,2
9040,TPA,STL,2018,4
9040,PHL,PIT,2018,3
9041,ATL,DTW,2018,4
9041,JAX,ATL,2018,4
9041,MDW,SLC,2018,3
9042,ORD,MSY,2018,2
9043,TPA,DAL,2018,5
9043,AUS,SAN,2018,4
9043,EWR,CVG,2018,6
9044,SLC,JAC,2018,6
9044,CVG,LGA,2018,6
9048,PDX,BOS,2018,6
9049,DCA,TPA,2018,3
9049,LIT,DAL,2018,6
9050,CLT,MEM,2018,3
9051,MCO,AUS,2018,6
9051,LGA,BOS,2018,2
9052,ATL,TUS,2018,4
9052,SLC,OAK,2018,6
9053,SEA,BOS,2018,3
9053,JFK,JAX,2018,2
9053,SAN,AUS,2018,4
9053,LAX,FLL,2018,3
9054,SEA,HNL,2018,1
9055,SEA,BOS,2018,4
9055,MCO,PHL,2018,1
9055,LGA,MSY,2018,4
9056,TUL,DAL,2018,2
9057,TYS,ATL,2018,4
9057,STL,MSP,2018,6
9057,HOU,FLL,2018,4
9057,ATL,MCI,2018,1
9058,MSY,ORD,2018,2
9059,ABQ,HOU,2018,4
9062,SEA,SLC,2018,2
9062,MSP,MIA,2018,3
9062,SEA,DCA,2018,4
9064,SFO,DAL,2018,4
9064,PDX,SAN,2018,6
9066,CLT,STL,2018,1
9066,SFO,DAL,2018,5
9066,PHL,MCO,2018,4
9066,LAX,SJC,2018,3
9067,PVD,FLL,2018,2
9068,MCO,ALB,2018,2
9068,DEN,AUS,2018,2
9069,TPA,MSY,2018,6
9070,PHL,IAH,2018,5
9070,SEA,DTW,2018,6
9070,FLL,DAL,2018,1
9070,CVG,CLT,2018,1
9071,BOS,LGA,2018,1
9071,SLC,LAX,2018,6
9072,MDW,SLC,2018,5
9072,PDX,SEA,2018,6
9072,BUF,CLT,2018,1
9073,GUM,HNL,2018,5
9073,MIA,STT,2018,4
9074,DTW,MDW,2018,2
9075,PHL,TPA,2018,4
9075,SEA,OGG,2018,1
9075,TPA,LAS,2018,3
9076,ONT,DEN,2018,3
9077,MCO,SEA,2018,6
9078,DCA,LAX,2018,6
9078,LAX,CLE,2018,6
9079,GSP,ATL,2018,5
9080,IAH,OKC,2018,1
9081,AUS,SAN,2018,3
9081,CLT,BUF,2018,1
9081,IAH,SEA,2018,5
9083,DEN,SNA,2018,4
9084,MSP,SMF,2018,6
9086,ORD,ASE,2018,3
9087,MSP,GRR,2018,6
9087,DEN,RDU,2018,5
9088,CMH,ATL,2018,6
9089,DCA,SEA,2018,5
9091,RDU,MCO,2018,6
9091,HPN,PBI,2018,6
9092,MSP,DEN,2018,2
9095,AUS,SLC,2018,6
9097,SJU,BWI,2018,5
9097,PHL,DEN,2018,5
9097,LIT,DAL,2018,5
9099,EWR,ORD,2018,2
9100,DFW,SJU,2018,3
9101,SLC,DEN,2018,3
9102,MCI,HOU,2018,4
9103,SFO,DEN,2018,1
9103,STL,BWI,2018,1
9104,LAS,CMH,2018,3
9105,LAX,SLC,2018,4
9105,MCO,LAX,2018,5
9107,ATL,SYR,2018,1
9109,SLC,LAX,2018,5
9110,JAX,ATL,2018,5
9111,DTW,PHX,2018,4
9112,RDU,MCO,2018,1
9112,STL,MCI,2018,1
9112,BOS,ATL,2018,6
9113,DEN,COS,2018,1
9114,LGA,BOS,2018,6
9114,SEA,HNL,2018,3
9115,DEN,LAX,2018,5
9116,LAX,DCA,2018,3
9116,CLT,AVL,2018,6
9117,SEA,PSP,2018,1
9117,HOU,TUL,2018,5
9118,MHT,MDW,2018,4
9118,MIA,MSY,2018,1
9118,MSP,ATL,2018,3
9119,STL,LAX,2018,2
9120,MIA,DTW,2018,1
9121,LAS,TUS,2018,4
9121,SEA,MCO,2018,4
9122,BUF,MDW,2018,4
9123,LAS,SEA,2018,3
9123,FLL,TPA,2018,3
9125,SAT,MCO,2018,6
9126,CVG,LGA,2018,4
9127,STL,OMA,2018,4
9128,FLL,MSP,2018,2
9128,HOU,LGA,2018,1
9129,CLT,IND,2018,3
9129,LAX,SLC,2018,5
9129,OMA,STL,2018,4
9129,TPA,PVD,2018,4
9131,STL,LGA,2018,5
9132,KOA,OGG,2018,1
9132,SJU,DFW,2018,3
9133,MSP,TPA,2018,6
9133,MSP,BZN,2018,5
9135,CVG,MCO,2018,6
9135,PIT,EWR,2018,2
9136,ATL,MCI,2018,2
9136,SNA,DEN,2018,3
9138,MDW,SFO,2018,5
9139,LEX,ATL,2018,4
9139,BOS,DTW,2018,5
9140,BNA,CLE,2018,4
9140,OAK,SLC,2018,6
9143,CAE,CLT,2018,5
9143,MFE,DFW,2018,5
9144,STT,MIA,2018,4
9145,DCA,ORD,2018,6
9145,JNU,SEA,2018,4
9145,LAX,TUS,2018,1
9146,LAX,FLL,2018,2
9146,ACY,RSW,2018,2
9146,LGA,PBI,2018,2
9146,SLC,RNO,2018,4
9147,MSP,RSW,2018,5
